hhid,account_num,account_type,weight,district,urban,gender,age,hh_members,highest_grade_completed,mm_account_cancelled,prefer_cash,mm_trust,mm_account_telco,mm_account_telco_main,v234,agent_trust,v236,v237,v238,v240,v241,v242,v243,v244,v245,v246
2137,2,Bank Account,356.25178,District_C,Rural,male,24,5,tvet,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,yes,yes,no,yes,,no,no
2137,3,SACCO Account,356.25178,District_C,Rural,male,24,5,tvet,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,yes,yes,no,yes,,no,no
2137,4,VSLA Account,356.25178,District_C,Rural,male,24,5,tvet,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,yes,yes,no,yes,,no,no
2138,1,Mobile Money,278.15822,District_C,Rural,male,28,3,secondary 3,no,yes,no,Company_B,,yes,,,yes,yes,no,no,no,yes,yes,no,no
2139,1,Mobile Money,410.18732,District_B,Rural,male,30,2,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,no,no,yes,no,no,,no,no
2139,2,Bank Account,410.18732,District_B,Rural,male,30,2,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,no,no,yes,no,no,,no,no
2139,3,VSLA Account,410.18732,District_B,Rural,male,30,2,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,no,no,yes,no,no,,no,no
2140,1,VSLA Account,692.99188,District_C,Rural,female,55,3,primary 1,no,yes,,,,,,,,,,,,,,,
2141,1,Mobile Money,91.961905,District_A,Rural,male,41,5,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,yes,no,yes,,no,no
2141,2,Bank Account,91.961905,District_A,Rural,male,41,5,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,yes,no,yes,,no,no
2141,3,SACCO Account,91.961905,District_A,Rural,male,41,5,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,yes,no,yes,,no,no
2142,1,Mobile Money,164.56691,District_C,Rural,female,24,3,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,yes,,yes,yes,yes,yes,no,yes,,no,yes
2142,2,SACCO Account,164.56691,District_C,Rural,female,24,3,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,yes,,yes,yes,yes,yes,no,yes,,no,yes
2142,3,VSLA Account,164.56691,District_C,Rural,female,24,3,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,yes,,yes,yes,yes,yes,no,yes,,no,yes
2143,1,SACCO Account,137.839,District_A,Rural,male,36,7,primary 4,no,yes,no,,,,,,,no,no,,yes,,,,no
2143,2,VSLA Account,137.839,District_A,Rural,male,36,7,primary 4,no,yes,no,,,,,,,no,no,,yes,,,,no
2144,1,Mobile Money,695.35611,District_C,Rural,female,21,7,secondary 5,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,,yes,no
2144,2,SACCO Account,695.35611,District_C,Rural,female,21,7,secondary 5,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,,yes,no
2144,3,VSLA Account,695.35611,District_C,Rural,female,21,7,secondary 5,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,,yes,no
2145,1,None,478.85197,District_C,Rural,female,25,3,primary 5,yes,yes,no,,,,,,,,,,,,,,
2146,1,Mobile Money,179.47305,District_C,Rural,male,32,3,primary 5,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,yes,yes,yes,no
2147,1,Mobile Money,592.41799,District_A,Rural,male,32,7,primary 5,no,yes,yes,Company_A Company_B,Company_B,no,,,yes,yes,yes,yes,no,yes,,no,no
2147,2,Bank Account,592.41799,District_A,Rural,male,32,7,primary 5,no,yes,yes,Company_A Company_B,Company_B,no,,,yes,yes,yes,yes,no,yes,,no,no
2147,3,SACCO Account,592.41799,District_A,Rural,male,32,7,primary 5,no,yes,yes,Company_A Company_B,Company_B,no,,,yes,yes,yes,yes,no,yes,,no,no
2148,1,Mobile Money,194.06613,District_B,Rural,male,52,5,primary 1,no,yes,no,Company_B,,yes,no,no,yes,yes,no,no,no,no,,no,no
2148,2,SACCO Account,194.06613,District_B,Rural,male,52,5,primary 1,no,yes,no,Company_B,,yes,no,no,yes,yes,no,no,no,no,,no,no
2148,3,VSLA Account,194.06613,District_B,Rural,male,52,5,primary 1,no,yes,no,Company_B,,yes,no,no,yes,yes,no,no,no,no,,no,no
2149,1,Mobile Money,185.88798,District_B,Rural,female,32,5,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,yes,yes,no,no,,yes,no
2149,2,SACCO Account,185.88798,District_B,Rural,female,32,5,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,yes,yes,no,no,,yes,no
2149,3,VSLA Account,185.88798,District_B,Rural,female,32,5,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,yes,yes,no,no,,yes,no
2150,1,Mobile Money,202.8237,District_C,Rural,female,35,6,primary 2,no,yes,no,Company_B,,yes,no,,yes,no,no,yes,no,yes,yes,no,no
2150,2,VSLA Account,202.8237,District_C,Rural,female,35,6,primary 2,no,yes,no,Company_B,,yes,no,,yes,no,no,yes,no,yes,yes,no,no
2151,1,Mobile Money,592.41799,District_A,Rural,female,24,3,secondary 1,no,yes,,Company_B,,,yes,,yes,no,no,no,no,yes,yes,no,no
2152,1,Mobile Money,211.79047,District_C,Rural,male,27,2,secondary 3,no,yes,no,Company_A Company_B,Company_B,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
2152,2,Bank Account,211.79047,District_C,Rural,male,27,2,secondary 3,no,yes,no,Company_A Company_B,Company_B,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
2152,3,SACCO Account,211.79047,District_C,Rural,male,27,2,secondary 3,no,yes,no,Company_A Company_B,Company_B,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
2152,4,VSLA Account,211.79047,District_C,Rural,male,27,2,secondary 3,no,yes,no,Company_A Company_B,Company_B,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
2153,1,Mobile Money,264.93978,District_A,Rural,male,35,4,secondary 4,no,yes,no,Company_A Company_B,Company_A,no,no,,yes,yes,yes,yes,no,yes,,yes,no
2153,2,SACCO Account,264.93978,District_A,Rural,male,35,4,secondary 4,no,yes,no,Company_A Company_B,Company_A,no,no,,yes,yes,yes,yes,no,yes,,yes,no
2153,3,VSLA Account,264.93978,District_A,Rural,male,35,4,secondary 4,no,yes,no,Company_A Company_B,Company_A,no,no,,yes,yes,yes,yes,no,yes,,yes,no
2154,1,SACCO Account,239.87073,District_B,Rural,female,56,4,,yes,yes,no,,,,,,no,yes,no,no,no,yes,,no,no
2154,2,VSLA Account,239.87073,District_B,Rural,female,56,4,,yes,yes,no,,,,,,no,yes,no,no,no,yes,,no,no
2155,1,Mobile Money,270.93334,District_C,Urban,male,22,6,secondary 6,no,yes,no,Company_B,,no,yes,,no,no,no,yes,no,yes,,no,yes
2156,1,Mobile Money,52.018855,District_A,Urban,female,44,5,primary 6,no,yes,no,Company_A Company_B,Company_A,no,no,no,yes,yes,no,no,no,yes,,no,no
2157,1,Mobile Money,463.90025,District_B,Rural,male,60,3,primary 4,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no
2157,2,SACCO Account,463.90025,District_B,Rural,male,60,3,primary 4,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no
2157,3,VSLA Account,463.90025,District_B,Rural,male,60,3,primary 4,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no
2158,1,Mobile Money,1549.6327,District_B,Rural,male,20,9,secondary 1,no,yes,no,Company_A Company_B Company_C,Company_A,yes,,,yes,no,no,yes,no,yes,,yes,no
2158,2,VSLA Account,1549.6327,District_B,Rural,male,20,9,secondary 1,no,yes,no,Company_A Company_B Company_C,Company_A,yes,,,yes,no,no,yes,no,yes,,yes,no
2159,1,Mobile Money,211.1408,District_B,Rural,male,31,5,primary 4,no,yes,no,Company_A Company_C,Company_A,yes,yes,,yes,yes,no,yes,no,yes,yes,yes,no
2159,2,Bank Account,211.1408,District_B,Rural,male,31,5,primary 4,no,yes,no,Company_A Company_C,Company_A,yes,yes,,yes,yes,no,yes,no,yes,yes,yes,no
2159,3,SACCO Account,211.1408,District_B,Rural,male,31,5,primary 4,no,yes,no,Company_A Company_C,Company_A,yes,yes,,yes,yes,no,yes,no,yes,yes,yes,no
2159,4,VSLA Account,211.1408,District_B,Rural,male,31,5,primary 4,no,yes,no,Company_A Company_C,Company_A,yes,yes,,yes,yes,no,yes,no,yes,yes,yes,no
2160,1,Mobile Money,1227.1605,District_A,Rural,female,30,5,primary 4,no,yes,yes,Company_B,,yes,yes,,no,no,no,no,no,yes,,no,no
2160,2,VSLA Account,1227.1605,District_A,Rural,female,30,5,primary 4,no,yes,yes,Company_B,,yes,yes,,no,no,no,no,no,yes,,no,no
2161,1,Mobile Money,176.24785,District_B,Rural,male,35,4,secondary 1,no,yes,no,Company_A Company_B,Company_A,yes,,,no,yes,no,no,no,yes,,no,no
2161,2,VSLA Account,176.24785,District_B,Rural,male,35,4,secondary 1,no,yes,no,Company_A Company_B,Company_A,yes,,,no,yes,no,no,no,yes,,no,no
2162,1,SACCO Account,1525.9841,District_C,Rural,male,19,4,secondary 1,no,yes,no,,,,,,,,,,,,,,
2163,1,Mobile Money,165.70125,District_C,Rural,male,29,3,secondary 1,no,yes,no,Company_A Company_B,Company_B,yes,no,no,yes,yes,no,yes,no,yes,,no,no
2163,2,Bank Account,165.70125,District_C,Rural,male,29,3,secondary 1,no,yes,no,Company_A Company_B,Company_B,yes,no,no,yes,yes,no,yes,no,yes,,no,no
2163,3,SACCO Account,165.70125,District_C,Rural,male,29,3,secondary 1,no,yes,no,Company_A Company_B,Company_B,yes,no,no,yes,yes,no,yes,no,yes,,no,no
2164,1,Mobile Money,130.55342,District_A,Rural,female,37,3,primary 6,no,no,no,Company_B,,no,no,,no,no,no,no,no,no,,no,no
2164,2,VSLA Account,130.55342,District_A,Rural,female,37,3,primary 6,no,no,no,Company_B,,no,no,,no,no,no,no,no,no,,no,no
2165,1,Bank Account,1191.012,District_C,Rural,female,37,4,primary 6,no,yes,no,,,,,,,,,,,,,,
2165,3,SACCO Account,1191.012,District_C,Rural,female,37,4,primary 6,no,yes,no,,,,,,,,,,,,,,
2165,4,VSLA Account,1191.012,District_C,Rural,female,37,4,primary 6,no,yes,no,,,,,,,,,,,,,,
2166,1,Mobile Money,250.34074,District_A,Urban,male,40,7,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,yes,no,no,yes,,no,no
2166,2,Bank Account,250.34074,District_A,Urban,male,40,7,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,yes,no,no,yes,,no,no
2166,3,SACCO Account,250.34074,District_A,Urban,male,40,7,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,yes,no,no,yes,,no,no
2167,1,None,797.02654,District_B,Rural,female,26,6,primary 3,yes,yes,no,,,,,,no,yes,no,no,no,no,,no,no
2168,1,VSLA Account,125.17037,District_A,Urban,female,50,3,primary 6,yes,yes,no,,,,no,,yes,yes,no,yes,no,yes,,no,no
2169,1,VSLA Account,396.65333,District_B,Rural,female,29,6,primary 4,yes,yes,no,,,,,,no,no,no,,,no,,no,no
2170,1,Mobile Money,219.81024,District_B,Rural,male,33,6,primary 3,no,yes,no,Company_A Company_B,Company_A,no,yes,no,no,yes,no,yes,no,no,,no,no
2170,2,SACCO Account,219.81024,District_B,Rural,male,33,6,primary 3,no,yes,no,Company_A Company_B,Company_A,no,yes,no,no,yes,no,yes,no,no,,no,no
2170,3,VSLA Account,219.81024,District_B,Rural,male,33,6,primary 3,no,yes,no,Company_A Company_B,Company_A,no,yes,no,no,yes,no,yes,no,no,,no,no
2171,1,Mobile Money,783.19746,District_B,Rural,female,28,3,secondary 6,no,yes,no,Company_A Company_B,Company_A,no,yes,no,no,yes,no,no,no,yes,yes,no,no
2172,1,Mobile Money,346.41622,District_B,Rural,female,37,3,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,yes,yes,no,yes,,no,no
2172,2,VSLA Account,346.41622,District_B,Rural,female,37,3,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,yes,yes,no,yes,,no,no
2173,1,Mobile Money,188.68604,District_A,Urban,male,22,1,secondary 2,no,yes,no,Company_A Company_B,Company_B,yes,,,yes,yes,no,yes,no,yes,yes,no,no
2173,2,SACCO Account,188.68604,District_A,Urban,male,22,1,secondary 2,no,yes,no,Company_A Company_B,Company_B,yes,,,yes,yes,no,yes,no,yes,yes,no,no
2174,1,VSLA Account,1625.376,District_C,Rural,female,52,7,primary 2,yes,yes,no,,,,,,yes,yes,yes,no,no,yes,yes,no,no
2175,1,Mobile Money,219.40364,District_B,Rural,female,36,7,primary 1,no,yes,no,Company_A,,,,,no,no,no,no,no,no,,no,no
2175,2,SACCO Account,219.40364,District_B,Rural,female,36,7,primary 1,no,yes,no,Company_A,,,,,no,no,no,no,no,no,,no,no
2175,3,VSLA Account,219.40364,District_B,Rural,female,36,7,primary 1,no,yes,no,Company_A,,,,,no,no,no,no,no,no,,no,no
2176,1,Mobile Money,112.18478,District_B,Rural,female,19,1,primary 5,no,yes,no,Company_C,,yes,,,no,no,no,no,no,yes,,yes,no
2176,2,SACCO Account,112.18478,District_B,Rural,female,19,1,primary 5,no,yes,no,Company_C,,yes,,,no,no,no,no,no,yes,,yes,no
2176,3,VSLA Account,112.18478,District_B,Rural,female,19,1,primary 5,no,yes,no,Company_C,,yes,,,no,no,no,no,no,yes,,yes,no
2177,1,VSLA Account,211.1408,District_B,Rural,male,26,4,primary 3,no,yes,no,,,,,,,,,,,,,,
2178,1,Mobile Money,270.56866,District_A,Urban,male,21,6,secondary 5,no,yes,no,Company_B,,no,yes,,no,yes,yes,no,no,no,no,no,no
2178,2,VSLA Account,270.56866,District_A,Urban,male,21,6,secondary 5,no,yes,no,Company_B,,no,yes,,no,yes,yes,no,no,no,no,no,no
2179,1,Mobile Money,138.60792,District_C,Rural,female,30,5,primary 4,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,no,,no,no
2179,2,VSLA Account,138.60792,District_C,Rural,female,30,5,primary 4,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,no,,no,no
2180,1,Mobile Money,176.24785,District_B,Rural,female,37,4,primary 5,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,no,,yes,no
2180,2,Bank Account,176.24785,District_B,Rural,female,37,4,primary 5,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,no,,yes,no
2180,3,VSLA Account,176.24785,District_B,Rural,female,37,4,primary 5,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,no,,yes,no
2181,1,Mobile Money,1018.9576,District_A,Urban,male,29,6,secondary 3,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no
2182,1,None,266.46914,District_A,Urban,female,37,4,,no,yes,-97,,,,,,,,,,,,,,
2183,1,Mobile Money,196.98173,District_B,Rural,female,20,3,primary 6,no,yes,no,Company_B,,yes,no,no,yes,yes,no,yes,no,yes,,yes,no
2183,2,SACCO Account,196.98173,District_B,Rural,female,20,3,primary 6,no,yes,no,Company_B,,yes,no,no,yes,yes,no,yes,no,yes,,yes,no
2183,3,VSLA Account,196.98173,District_B,Rural,female,20,3,primary 6,no,yes,no,Company_B,,yes,no,no,yes,yes,no,yes,no,yes,,yes,no
2184,1,Mobile Money,151.52198,District_C,Rural,female,51,3,tvet,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,yes,no,no,yes
2184,2,SACCO Account,151.52198,District_C,Rural,female,51,3,tvet,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,yes,no,no,yes
2184,3,VSLA Account,151.52198,District_C,Rural,female,51,3,tvet,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,yes,no,no,yes
2185,1,Mobile Money,317.59354,District_B,Rural,male,33,5,,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,yes,no,yes,yes,no,no
2185,2,VSLA Account,317.59354,District_B,Rural,male,33,5,,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,yes,no,yes,yes,no,no
2186,1,Mobile Money,281.28454,District_C,Rural,female,21,4,primary 5,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,yes,,yes,no
2186,2,VSLA Account,281.28454,District_C,Rural,female,21,4,primary 5,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,yes,,yes,no
2187,1,SACCO Account,1139.8357,District_C,Rural,male,60,5,primary 2,yes,yes,no,,,,,,no,yes,no,no,no,yes,,no,no
2187,2,VSLA Account,1139.8357,District_C,Rural,male,60,5,primary 2,yes,yes,no,,,,,,no,yes,no,no,no,yes,,no,no
2188,1,None,986.48677,District_B,Rural,female,31,4,primary 6,no,yes,no,,,,,,,,,,,,,,
2189,1,SACCO Account,291.69465,District_B,Rural,female,36,7,,yes,yes,,,,,,,no,no,no,yes,no,no,,no,no
2190,1,SACCO Account,203.0709,District_B,Rural,female,61,3,primary 5,yes,yes,no,,,,no,,no,no,no,no,no,no,,no,no
2190,2,VSLA Account,203.0709,District_B,Rural,female,61,3,primary 5,yes,yes,no,,,,no,,no,no,no,no,no,no,,no,no
2191,1,Mobile Money,233.16049,District_A,Rural,male,31,4,primary 6,no,yes,no,Company_A,,yes,no,,no,yes,no,yes,no,no,,no,no
2191,2,Bank Account,233.16049,District_A,Rural,male,31,4,primary 6,no,yes,no,Company_A,,yes,no,,no,yes,no,yes,no,no,,no,no
